#uniqueId raJ2000 decJ2000 phoSimMagNorm umag rmag gmag imag zmag ymag
993011715076 93.0846198 -25.8160049 9.91648922 11.8416501 9.47941 10.1840548 9.2091941 9.0947774 9.0287376
460168256516 92.5944095 -25.6971788 8.55428354 10.4147137 8.0999657 8.7847627 7.8400208 7.7323989 7.6706946
464488005636 92.8279386 -26.0820454 9.82221842 11.4595392 9.4822059 10.079785 9.2402849 9.1315902 9.0805533
987495130116 92.7184831 -25.9624327 9.95079735 11.9253467 9.4732746 10.2350029 9.1678019 9.0331968 8.9588306
460194044932 92.926149 -25.9198069 8.52749984 10.321109 8.1076507 8.7533189 7.8647938 7.7647724 7.7089097
460161247236 92.201875 -25.7382695 8.56816003 10.4258382 8.1033817 8.7057124 7.9147894 7.8401176 7.801036
464484313092 91.7707451 -26.2963808 9.84676106 11.1409283 9.6219014 10.0294217 9.4664124 9.4003254 9.3761926
993019897860 92.0026699 -26.529576 9.13890878 11.1807564 8.6463561 9.4116099 8.350814 8.2245662 8.1495797
1273253866500 92.0768709 -26.191266 9.41781985 11.6844001 8.8747474 9.6870999 8.5708738 8.4037592 8.310619
460099197956 90.1882533 -25.3995949 6.91069352 8.788858 6.4290256 7.1303331 6.1624511 6.052804 5.9892137
460161005572 90.6502398 -26.2664657 8.76589295 10.0700029 8.5113465 8.9202512 8.3570205 8.2870384 8.2636679
993002096644 90.7033057 -26.1930444 9.80928286 11.5617446 9.4208187 10.0388377 9.1895441 9.0941523 9.0419544
992999292932 90.2240009 -26.218483 9.94858502 11.2077086 9.7423047 10.1183818 9.6018076 9.5417387 9.5216179
464467373060 91.5859163 -25.592771 9.96916442 11.3529804 9.6425079 10.1041132 9.4786792 9.4187269 9.3906403
464465763332 91.3377167 -25.597609 9.77191259 11.1983083 9.4829434 9.9751015 9.2887121 9.2020459 9.1677096
460147579908 90.9087435 -25.9844064 8.44953036 9.8847659 8.1402232 8.637573 7.9452954 7.8602374 7.8259522
987440443396 91.108569 -25.6389162 8.10012668 9.2165205 7.8909748 8.2080675 7.7916897 7.7668374 7.7610558
992994605060 91.1608363 -25.6653273 9.27326911 10.335837 9.0980469 9.3869817 9.0119962 8.9971762 8.9972209
464467785732 90.6425593 -25.9344454 9.38520492 10.7792734 9.1264421 9.5812504 8.9516761 8.8737216 8.8450195
987438499844 90.3382825 -25.8636732 9.81376069 11.8563728 9.3556531 10.0748242 9.094508 8.9898623 8.9206223
460178373636 91.5656147 -26.1913446 9.14853881 10.8383009 8.7717501 9.3816663 8.5348289 8.4333688 8.3820039
464482501636 90.4905711 -26.6499299 8.81752397 10.1560887 8.520886 8.9810479 8.3440232 8.272274 8.2423029
1273300921348 91.1039337 -26.7182281 9.95994168 11.6989315 9.5771381 10.2103447 9.3293546 9.2218955 9.1665636
464485752836 91.1344112 -26.571479 8.96944396 11.024703 8.4605202 9.2355136 8.1613328 8.0338953 7.9578165
455880595460 96.160336 -23.3700709 8.95533195 10.6324496 8.6404451 9.2215486 8.4143727 8.3155204 8.2667144
460108811268 96.245188 -23.3649187 9.19085963 11.2166168 8.8220462 9.5084901 8.5715048 8.4674491 8.4009521
1273023753220 96.2212703 -23.4976177 9.74129832 12.0219509 9.290465 10.1311718 8.9573712 8.8066448 8.7157159
460104807428 95.9938959 -23.3857618 9.61902764 11.854367 9.1897783 10.0077265 8.8662245 8.7199336 8.6324642
460121107460 95.7686556 -23.7813179 9.04895 10.7358012 8.7459401 9.3045272 8.539299 8.4514456 8.4062778
460105765892 96.0361067 -23.3891239 8.01746628 9.8210184 7.6401757 8.2750631 7.400341 7.2994307 7.243697
455919261700 95.4182287 -24.1079329 9.02989288 10.3905247 8.8085814 9.2295968 8.6470604 8.5709534 8.5440977
460119623684 95.1545774 -23.9892936 8.92691592 11.2537367 8.4589791 9.2775135 8.1536155 8.0223407 7.933044
460110381060 95.6014018 -23.6455386 9.61573683 11.6995095 9.2405532 9.9505164 8.9793784 8.8697023 8.7989449
455805331460 93.8767103 -23.095237 9.42093017 10.9190341 9.0822274 9.5722669 8.9104087 8.8430698 8.8114915
451346287620 93.5432545 -23.307674 9.86785897 11.0920569 9.6504729 10.0030166 9.5432 9.5157041 9.5044877
451354023940 93.4046647 -23.7553016 9.52376652 11.5069151 9.0668765 9.7999242 8.7843216 8.6638862 8.593382
987382093828 94.1635087 -23.0792839 9.93406061 12.0684714 9.5414331 10.3115626 9.238156 9.1018953 9.0217894
987383398404 94.230564 -23.0958324 8.55920549 10.0236412 8.2916895 8.7837846 8.0981332 8.010899 7.9758454
455835401220 94.1670864 -23.5058215 6.87026685 9.1832086 6.3064864 7.1548737 5.9839038 5.8314444 5.723034
460148664324 94.4123241 -24.756964 9.94937797 11.7884347 9.5746994 10.2231598 9.3282875 9.2234818 9.1651593
460134854660 93.4121367 -24.9051553 9.39284482 10.8315566 9.070736 9.5279602 8.9140156 8.8532444 8.8266309
992993638404 93.4266151 -24.8091537 8.20328393 10.0599701 7.7461756 8.4303523 7.4866896 7.3795409 7.3180894
460121625604 94.0184338 -24.4542674 9.5964655 11.6434326 9.1293657 9.8890645 8.8350974 8.7082714 8.6332782
992989952004 93.7448448 -24.4866809 8.98214893 10.0862741 8.799411 9.1110942 8.6903193 8.6509088 8.6419047
992992116740 93.663658 -24.6373401 8.01991967 10.3058481 7.4669035 8.2768119 7.1689229 7.0039823 6.9139099
460112747524 93.9778399 -24.306874 9.92977735 11.5223319 9.612958 10.1717463 9.39217 9.2950934 9.2501254
992987786244 93.7508978 -24.3579106 9.34424239 10.5674015 9.0893045 9.4652636 8.9624863 8.9217461 8.906366
987447256068 94.7101742 -24.4719939 9.80867137 11.2830194 9.4685603 9.9471541 9.3086006 9.2541825 9.2236013
460140477444 94.8242042 -24.4735698 9.31744417 11.4408087 8.8474565 9.636147 8.539779 8.4051864 8.32491
460121299972 94.8871494 -24.1223293 9.63385734 11.781674 9.2161606 9.9623215 8.9401802 8.8246754 8.7485975
460127196164 94.382525 -24.4154313 8.54446627 10.3263307 8.1545329 8.7850012 7.9174128 7.8188175 7.7644255
460119224324 94.6283891 -24.1814658 7.88306066 9.9049021 7.4253868 8.1729876 7.1361277 7.0117729 6.9386268
1272956073988 94.1962764 -23.8525074 9.45512942 11.7846834 8.9286879 9.7570713 8.6157729 8.4417339 8.3440517
460153449476 92.9248113 -25.370143 8.88310902 11.1209477 8.3354331 9.1529263 8.0313211 7.8991618 7.8066882
460126867460 92.8434526 -24.9739216 9.98247068 12.0871175 9.4550068 10.2535373 9.1458319 9.0134062 8.9336753
460130092036 93.0812792 -24.9445824 9.7397042 11.4482285 9.356543 9.9768964 9.1149455 9.0111208 8.9581049
460139303940 92.4256945 -25.3304995 9.53506065 11.5163658 9.0540568 9.7935087 8.7698486 8.6497717 8.5791285
460145298436 92.1229627 -25.530474 8.39782005 10.3810149 7.9254159 8.6267944 7.6733642 7.5747873 7.5094772
460130584580 92.5260075 -25.1521296 9.9477368 11.9279369 9.5131466 10.2022032 9.2648965 9.1661413 9.1017593
987381097476 92.8849136 -23.5298648 9.97969698 11.1710306 9.8210851 10.1495238 9.7146746 9.6826038 9.6726798
455808126980 93.0650061 -23.4546005 9.33444409 11.4647466 8.8683673 9.6584712 8.559822 8.4245069 8.3438048
1272909573124 92.3428312 -24.2284771 8.75994491 11.0685274 8.1948299 9.0367189 7.8808064 7.7418104 7.6434757
992970158084 92.3673262 -23.762958 8.87838965 9.9790962 8.7065318 9.010541 8.6063597 8.5784999 8.5736043
460095286276 93.1696291 -24.264476 8.67106081 10.6570452 8.1929264 8.9332684 7.9081413 7.7875501 7.7166117
460084305924 92.8152545 -24.1632712 9.76212672 11.3013617 9.4392309 9.9861592 9.2208443 9.1247656 9.0820305
460084130820 93.0507927 -24.0726712 9.66581514 11.8385712 9.1467617 9.9373416 8.8531486 8.7269928 8.6398905
460061474820 92.5475143 -23.7337717 9.9627665 11.998361 9.5360244 10.2796405 9.2469308 9.1209649 9.0472242
992983888900 90.3431065 -25.3474628 9.46070426 11.1984285 9.0941311 9.7205055 8.8488876 8.742006 8.6871965
992983928836 90.5682142 -25.2720887 9.79936461 11.4857103 9.4724454 10.0619909 9.2429358 9.1427925 9.0929748
992985423876 90.7206329 -25.3074492 9.78758092 11.0071528 9.5993807 9.9611256 9.4647122 9.4066671 9.3894474
460093582340 90.7040662 -25.1095529 9.6742213 11.2145788 9.3900672 9.9197918 9.1792395 9.0844921 9.0432717
460128449540 91.5393751 -25.4636885 9.61534465 10.7477829 9.4361964 9.7561316 9.3229417 9.2810528 9.2707232
455837816836 90.944372 -24.7214059 8.01246893 9.9384586 7.5464336 8.2609603 7.2729351 7.1582981 7.0916273
1472695914500 91.5103435 -24.8501524 9.7720278 11.8823994 9.2709078 10.063935 8.9629065 8.8297888 8.7500377
460127169540 91.9964352 -25.280859 9.05576611 11.0273987 8.5928834 9.323439 8.311783 8.192489 8.1226733
460117974020 91.7423481 -25.2108125 9.51154073 10.6872137 9.3168661 9.6646675 9.1910418 9.1445976 9.130297
460111344644 91.888013 -25.0391762 9.43906061 11.4419188 8.9706454 9.7143776 8.6837581 8.5613853 8.4894047
460107454468 92.4226678 -24.7765505 9.96107203 11.526556 9.6449193 10.2006375 9.4220158 9.3229857 9.2783759
1272956595204 91.926523 -24.6897091 8.08151444 9.4503678 7.7836602 8.2520494 7.6018036 7.522346 7.4926176
31040639237124 90.2843925 -33.5621608 9.1359484 10.7283903 8.8304156 9.3992554 8.599203 8.4942688 8.4469834
31036476759044 90.4523872 -33.4452228 9.89790881 11.9880702 9.4326983 10.2077742 9.1311192 8.9998271 8.9218733
31036452239364 90.9223773 -32.8308254 7.40312955 9.7061153 6.8612885 7.6847 6.5516338 6.3803766 6.2843128
31036422836228 90.0425676 -32.3630654 9.73926401 11.6275006 9.3246697 10.0318986 9.0427354 8.9174896 8.8500106
31844318297092 90.722191 -32.5457165 9.09333111 10.7451816 8.7638277 9.339692 8.5409263 8.4447581 8.3975118
31040633143300 90.7276492 -33.1148884 9.72237785 11.5709683 9.3526479 10.0031367 9.1050479 8.9993066 8.9404117
31036421483524 92.7720722 -31.5470545 9.19825012 11.3664385 8.7356206 9.5004396 8.453818 8.3372736 8.259087
31036423771140 92.6901699 -31.6346452 9.95090864 12.0551679 9.4935485 10.2715302 9.1902019 9.0574527 8.9786376
31556288978948 92.1240276 -31.6558002 9.69376647 11.7020123 9.2514324 9.9895034 8.9657524 8.8426552 8.7705977
31036415533060 91.8832092 -31.6373504 9.01286183 10.8382242 8.609258 9.2866067 8.3412417 8.2233311 8.1607831
31036408994820 92.3929422 -31.2938461 8.98262752 10.1195978 8.7969386 9.1312114 8.6758434 8.6305324 8.6182147
31036434877444 92.4968201 -31.9857665 7.50777363 8.6482982 7.3123985 7.6342301 7.1990202 7.1577971 7.145533
31036433375236 92.1516388 -32.0483301 9.89562443 11.7133188 9.5316439 10.2069942 9.2566443 9.1311869 9.0671846
31036435106820 92.6099014 -31.9580038 9.69703915 11.5288442 9.3490187 10.0079381 9.0873254 8.9699364 8.9084435
31036389308420 90.8758888 -31.0672317 9.26546618 11.0872882 8.8988672 9.5374704 8.6567454 8.5538793 8.4970144
31844194095108 90.7473932 -31.0621078 9.14786199 10.991036 8.7540662 9.4350923 8.4838357 8.3641005 8.3004709
31560985472004 90.6278194 -31.1040437 9.51116378 11.7004278 9.0365554 9.8112003 8.7511776 8.6329531 8.5531012
31036412355588 90.0404471 -32.0661633 9.6633448 10.825406 9.5008025 9.8270185 9.3838571 9.3388991 9.3267569
31844253835268 90.6479843 -31.8661029 7.75806071 9.7829512 7.3015228 8.0499139 7.0118624 6.8872576 6.8139451
31036393306116 91.0197048 -31.1712775 9.43336363 11.1582899 9.0941072 9.7046909 8.8551346 8.750285 8.6971992
31560986470404 90.7568441 -31.3088671 8.43616379 10.6197279 7.9585454 8.7318957 7.6739129 7.5562573 7.4767554
31036397198340 90.4419458 -31.4753997 9.35114349 10.58452 9.1743589 9.530402 9.0430426 8.986986 8.9707126
31565327025156 90.244323 -31.607478 9.39128392 11.3493439 8.9925515 9.6972696 8.720413 8.6025546 8.5348466
31036403143684 90.5094151 -31.6538013 8.82244398 10.9670197 8.364983 9.1578011 8.0546819 7.9178159 7.836218
31032059480068 91.7771929 -31.7227418 9.83146609 11.6310498 9.4521871 10.0862215 9.2128456 9.1123147 9.0568173
31036423670788 90.4296652 -32.2794854 9.2872213 10.8378091 9.0089217 9.5407832 8.7968124 8.7009873 8.6591375
31036424611844 90.7759286 -32.2076279 8.87050972 9.986101 8.7003281 9.0120963 8.596058 8.5657974 8.5594902
31565340583940 90.4790041 -32.3921236 9.52044404 11.6484582 9.0533137 9.8428713 8.7450668 8.6099632 8.5293932
32055035819012 91.4760888 -32.1774995 9.67002766 11.7937791 9.1766599 9.9723368 8.8669969 8.732462 8.6518826
32055036216324 91.2717196 -32.2459034 9.59593534 11.4904213 9.1793905 9.8646782 8.9173957 8.806338 8.7429828
31560992793604 91.2319794 -32.3929289 9.94528218 11.7483473 9.5635128 10.2230816 9.3030241 9.1882517 9.128041
31565343046660 91.4452239 -32.26387 9.26422129 10.7887186 8.9712705 9.4977063 8.7624075 8.6692883 8.6290358
31036427334660 91.18329 -32.1677271 9.71391211 11.087774 9.4733801 9.9169396 9.3023105 9.2247154 9.1970433
464703930372 95.8092438 -29.5870794 9.72676646 11.8223753 9.3341503 10.0899505 9.037563 8.9053135 8.827882
470465026052 95.6690906 -29.7709295 9.49766208 10.7261948 9.3294967 9.6747225 9.2029762 9.1476209 9.1315631
1277934149636 95.2743078 -29.5983097 9.31763728 10.7251401 9.0499281 9.5301615 8.8618906 8.7820756 8.7472104
464703876100 95.48777 -29.6944135 9.89747311 11.690432 9.5688863 10.1825117 9.3367616 9.2371576 9.183249
993263928324 95.5201024 -29.4849912 9.3854998 11.2860688 9.0270274 9.6945484 8.7708018 8.6594998 8.5970465
464689737732 95.6813827 -29.4766433 9.7284312 11.4971935 9.4270727 10.0203848 9.2034067 9.106766 9.0553532
464591706116 93.837556 -28.6539474 9.05506095 11.0447154 8.5789059 9.3200241 8.2936588 8.1726957 8.1015354
464632654852 93.8324939 -29.3475896 8.15745571 9.3349891 7.9349772 8.2922316 7.8036179 7.7498013 7.7347186
993184914436 93.8128646 -29.3455063 9.94545267 11.572602 9.6249934 10.1865244 9.4087094 9.3154859 9.2704118
993149568004 94.1064774 -28.8439172 9.11946555 11.1340338 8.6346199 9.3875448 8.3444231 8.2209121 8.1478876
464617793540 94.244789 -28.9789153 8.37608927 9.485832 8.1442134 8.4695724 8.0495988 8.0344181 8.0310729
31036418083844 93.7703484 -31.1448862 8.5017662 10.4872482 8.0467004 8.7800873 7.7638691 7.6431313 7.5724661
31565329200132 93.6023352 -30.7636817 9.65463219 11.0046626 9.4060387 9.8636302 9.224243 9.1456449 9.1138483
31036405698564 93.7992548 -30.7578529 9.29236367 11.0013541 8.9442982 9.5515843 8.7073049 8.6040895 8.5519745
31036413872132 93.9039761 -30.9783984 8.27077742 9.8333538 7.9373346 8.4899114 7.7202638 7.6262666 7.5831266
31560987856900 94.8873188 -30.3558838 8.14248923 10.1211097 7.7372743 8.4524775 7.460407 7.3402149 7.2708378
31032058348548 94.4738236 -30.7366939 9.9828621 11.881955 9.6211886 10.3136347 9.3439708 9.2183402 9.151261
31032057733124 94.6074123 -30.5969464 9.25473688 11.3068662 8.8619126 9.5652787 8.6047255 8.4983195 8.4295056
31839583194116 94.5457114 -30.3559079 9.56220887 11.0224892 9.3166465 9.7965909 9.12862 9.0428303 9.0090475
31844245248004 94.3751779 -30.6469684 9.71633157 11.4004317 9.4053537 9.9879043 9.1784119 9.078837 9.0296038
470464179204 94.3535408 -29.9787306 9.95446631 11.7734889 9.5859593 10.2240302 9.344191 9.2416612 9.1849772
31032055107588 94.8174598 -30.0636657 9.38598243 10.6009485 9.1715961 9.5175329 9.0676729 9.0417675 9.0315525
1277866694660 94.9765691 -29.0178592 8.49931219 10.5835142 8.0126489 8.7550252 7.742296 7.6340469 7.5613892
470462006276 94.4161245 -29.384654 9.46647079 11.5832476 8.9458512 9.7468487 8.635159 8.5014691 8.4209936
461176093700 94.4080062 -29.3738454 9.60206072 11.5927825 9.126803 9.8680542 8.8414328 8.7203243 8.649088
464682189828 95.0083991 -29.6151991 9.82346897 11.8129832 9.393527 10.1209926 9.1120955 8.9908081 8.9202325
464673238020 94.5588453 -29.6581296 9.87296591 11.3183386 9.6220294 10.091728 9.4408097 9.3593335 9.3276379
464541915140 91.3634005 -28.3374414 8.82426372 10.6580247 8.378504 9.0746252 8.1033691 7.9838496 7.9197271
1273912018948 91.4611858 -28.504026 9.84102774 11.9283899 9.3263988 10.1149309 9.0212451 8.8905847 8.8122643
464556356612 90.9602313 -28.8273327 9.69725969 11.1186676 9.441147 9.907241 9.2605404 9.1793733 9.1484968
993083168772 91.2102938 -28.6834187 9.49662249 10.6384025 9.2758468 9.6125524 9.1751044 9.155686 9.1499232
460429349892 90.4959812 -28.5996635 9.11293532 11.0015862 8.6925834 9.3767775 8.4313134 8.3209282 8.2579476
31036366858244 90.0250865 -30.3584385 8.42426689 10.7270693 7.854671 8.7010895 7.5333394 7.3819498 7.2741602
31839572503556 90.2380897 -30.3498551 9.09393492 10.9668391 8.6647753 9.3457198 8.4054736 8.2967199 8.2347026
470460367876 91.3597195 -29.9334265 9.29066219 10.4859265 9.1018697 9.4397163 8.9797012 8.9281497 8.914141
31036368504836 91.1609553 -30.1026715 7.87556948 10.0791646 7.3305555 8.1363695 7.0315314 6.902599 6.8126986
31036365431812 90.5474796 -30.1291292 7.94909682 9.1614171 7.6996448 8.0896529 7.5523038 7.4922083 7.4725824
464587901956 93.0762477 -28.8314683 9.33414223 10.7686529 9.0378652 9.5375889 8.840023 8.7518991 8.7165142
464587843588 92.7165229 -28.9469033 8.85558052 10.0488158 8.6517084 9.0077406 8.5204101 8.4652512 8.4496527
993100576772 92.228133 -28.7057362 8.92108381 10.2565162 8.6490591 9.0478108 8.5125438 8.4600773 8.4356362
993128306692 91.7929737 -29.3005945 9.82633155 11.4474062 9.4792651 10.0487457 9.2602133 9.1672797 9.1219258
464584293380 91.9246132 -29.1287813 8.64246912 10.5656788 8.1745544 8.8885913 7.9013956 7.7870849 7.7205956
993136654340 91.872632 -29.3958581 9.17376649 11.1356616 8.7043178 9.4331721 8.424403 8.3062489 8.2370685
470459239428 92.0707078 -29.4447725 9.38472518 11.3070709 8.9226423 9.6589597 8.6287942 8.4998036 8.4292577
993145029636 91.382559 -29.6576515 9.45811458 10.5321478 9.2994894 9.5912689 9.2020085 9.1741947 9.1706486
993080907780 91.6425594 -28.4958875 8.58937769 10.3561859 8.1728543 8.8065818 7.935478 7.838346 7.7844858
464564986884 91.3477934 -28.9065696 9.05547354 10.7719205 8.683009 9.280877 8.4604604 8.3689286 8.3197309
464559518724 91.5131605 -28.725879 9.49037788 11.2875934 9.0913839 9.7313265 8.8502054 8.7498544 8.6941185
464574972932 90.2267653 -29.4659049 9.17703923 10.9423571 8.7910082 9.4362741 8.5376229 8.4272239 8.369824
464567304196 91.0546703 -29.0487275 9.54748914 11.4799233 9.1151539 9.8211412 8.8440397 8.728788 8.6622801
464575752196 91.5508613 -29.0741074 9.30667747 10.4701489 9.1140388 9.449889 8.9938331 8.9495234 8.9359432
464605425668 92.4069044 -29.3666871 8.20179708 9.8757746 7.8225581 8.4414746 7.5756348 7.4672573 7.4141369
464649044996 93.4751373 -29.6979712 8.77078491 10.6241792 8.3481116 9.0188913 8.0934188 7.9869194 7.9265141
464658606084 93.3840179 -29.8535287 9.70594675 10.8958055 9.5046118 9.8670043 9.3719198 9.3229194 9.3075483
1277865626628 93.3696598 -29.5350999 8.58087387 9.9188945 8.3138893 8.7527046 8.1460501 8.0719694 8.0462469
993167962116 92.9616268 -29.4361062 9.6370294 11.0975349 9.3096771 9.7737477 9.1559782 9.1032268 9.0736353
31556288023556 91.5402292 -30.6812507 9.31767639 11.6406152 8.76726 9.598822 8.4538524 8.2801203 8.1821657
31036377235460 91.7244144 -30.3338961 9.38444409 11.4747952 8.8958715 9.6778261 8.5923246 8.4611673 8.3829154
31036377204740 91.7435655 -30.3269601 9.73528302 11.5239306 9.3673217 9.9928039 9.1315243 9.0323499 8.9779302
31560984624132 91.3604854 -30.666784 8.74328395 10.6297838 8.3036317 8.9937902 8.0404284 7.9300943 7.8667929
31036374724612 91.0692346 -30.419331 9.30041776 10.7511672 9.0007101 9.5096227 8.7982537 8.7079186 8.6710291
31565317402628 91.2505069 -30.5773388 9.6994655 11.7228316 9.2187648 9.9737343 8.9274356 8.803102 8.7295669
31036406264836 93.1368306 -30.9813549 9.6886867 11.3924982 9.3439207 9.9622923 9.0957141 8.9845722 8.9300843
31032057572356 93.4861561 -30.9231278 9.31491208 10.6865844 9.0724259 9.5154252 8.901699 8.8244542 8.7969281
31036400954372 91.9826179 -31.155938 8.8065435 10.6593012 8.4028053 9.0668486 8.1503766 8.043977 7.9839908
31036397806596 92.8596204 -30.7835881 9.63612658 10.7919942 9.4494769 9.7749786 9.3452397 9.3162323 9.3080347
31036395659268 92.7264024 -30.7470777 7.86496917 9.0362236 7.6411019 7.9686034 7.5469814 7.5269574 7.5202158
31565326983172 93.0873876 -30.7663521 9.65454076 10.8469244 9.4696595 9.8210559 9.3417156 9.2934703 9.2781414
31032055390212 91.9824544 -31.0015381 9.3554891 11.3047871 8.9328779 9.6422726 8.6596599 8.5426256 8.4750763
31036392155140 92.4770902 -30.6950202 6.67336464 8.2570766 6.2879033 6.8561796 6.0712281 5.9818675 5.9383604
31036388564996 92.7696695 -30.4710203 6.87485736 8.8855648 6.3783687 7.0971129 6.1194554 6.0184187 5.950784
31036388071428 92.6951655 -30.4756991 8.62673892 9.9297968 8.3616646 8.8037926 8.1882848 8.1154835 8.0871656
31036386059268 92.8622563 -30.3451653 9.67696225 10.9638414 9.4579906 9.8579986 9.3060722 9.2412896 9.2180592
31560984848388 92.868544 -30.2722387 8.06502786 10.1525679 7.5511548 8.3394893 7.2460163 7.1152634 7.0369093
31032051341316 92.0541755 -30.1302032 8.82792762 10.9377795 8.3680585 9.1126799 8.0950046 7.9838204 7.9097101
31036377467908 92.4206021 -30.129469 9.69490867 11.7750024 9.223877 9.9969466 8.9235503 8.7933233 8.7159923
31032052986884 92.3841534 -30.412965 9.84989294 11.2198506 9.6334603 10.0563787 9.4708154 9.3938069 9.3663831
987784007684 101.735494 -24.9312734 9.82647074 12.3135644 9.5178236 10.3928101 9.1609862 8.9883907 8.885073
460277492740 100.094821 -24.0810707 8.84639097 10.2189188 8.5445832 8.9866548 8.3890366 8.331306 8.3046672
460327671812 100.943162 -24.1550742 8.4305236 10.2553603 8.138279 8.7521242 7.9042445 7.8014074 7.7459409
460309220356 100.837029 -24.0521067 8.96166096 11.1330806 8.6569371 9.3785835 8.3865883 8.2673915 8.1915843
460606021636 100.511374 -25.8058445 9.86457431 11.5597275 9.6559214 10.2236863 9.4231791 9.3117066 9.2604241
993104658436 100.517761 -25.791596 9.23144416 11.5672477 8.8830442 9.7143304 8.5488848 8.3919698 8.2985939
460634693636 100.52592 -25.9020347 7.91048901 9.9237484 7.5248129 8.2471104 7.2436164 7.1198156 7.0483146
460615931908 100.366552 -25.8997809 9.51646891 11.6840763 9.1886854 9.9521111 8.8850353 8.7449982 8.6634407
993111260164 100.271428 -26.0110585 9.06146594 11.3270498 8.7197994 9.5233955 8.3982807 8.2484418 8.1599612
460551260164 101.323656 -25.2659922 9.66553877 11.5876841 9.422224 10.0799855 9.1562201 9.0302388 8.9645513
460500370436 101.087371 -25.1404999 8.1944249 9.3985511 7.9817226 8.3208027 7.8813051 7.8571944 7.8480353
460552058884 100.958651 -25.4179911 7.31728284 9.093057 6.9424353 7.565212 6.7082408 6.6103558 6.5567156
987836243972 100.304975 -25.7566245 9.7959087 12.1147518 9.4619271 10.2828194 9.1318519 8.9764897 8.8844254
460532941828 100.362021 -25.5777618 9.77493527 11.8697703 9.4732767 10.199262 9.1862614 9.0541023 8.9784005
460410532868 100.399025 -24.9426364 9.41451453 10.9329799 9.2025676 9.7024268 9.001923 8.9066474 8.8677133
460381271044 100.668847 -24.6486999 9.96070425 11.9596198 9.7441259 10.4241588 9.466204 9.3317747 9.2608662
987682473988 100.614074 -24.8021785 7.47485738 9.6318372 7.0621136 7.8102676 6.7849583 6.6685248 6.5918851
460433125380 101.251683 -24.7262477 9.93313034 11.7140822 9.7380979 10.330242 9.4961725 9.3795969 9.3235115
460416872452 100.8443 -24.7993328 8.28516353 10.6790969 7.9281407 8.7433821 7.6173113 7.4775086 7.3850513
460138692612 96.7301437 -23.7136426 9.17048918 11.186893 8.786734 9.5096411 8.5051472 8.3810011 8.3093022
460187992068 96.7818596 -24.4180331 9.0216933 11.0311022 8.6150379 9.3429875 8.3320827 8.208643 8.1369704
456016492548 97.0945505 -24.3446051 8.09092226 9.1974702 7.9023603 8.2197308 7.7903488 7.7498857 7.740308
460168740868 96.6675338 -24.1959226 8.39344429 10.5437173 7.9389838 8.7330337 7.627959 7.4905236 7.4085836
987485919236 96.833071 -24.3112142 9.44494166 11.2563249 9.1022725 9.7504289 8.8454888 8.730586 8.6708429
460160227332 97.5325802 -23.734825 8.91290918 11.0449027 8.4711876 9.2548216 8.1643726 8.0287347 7.948218
460169478148 97.8229076 -23.7521767 8.55973677 10.5793546 8.148383 8.8451369 7.895262 7.7922687 7.7254549
1465233551364 96.7362971 -24.0037548 9.11448913 11.1129348 8.7200999 9.4394471 8.4407485 8.3185338 8.2479535
460294805508 96.8148089 -25.5273716 8.59507411 10.9150568 8.1715908 8.9776545 7.8689741 7.737423 7.649268
993045829636 97.0384095 -25.66768 9.91776658 12.1004878 9.5756065 10.3488241 9.2681686 9.1266931 9.0438724
460271104004 97.7461712 -24.9587113 9.22548912 11.2667363 8.8554708 9.5835273 8.5707742 8.4440735 8.3708606
460295217156 97.8662716 -25.1283 8.78774602 10.4242775 8.4883223 9.0595845 8.2607558 8.1587967 8.1108338
993030895620 97.0747981 -25.1245037 9.80106068 11.938661 9.4095863 10.1805525 9.1058872 8.9693689 8.8890901
1273355689988 97.0473458 -24.8026159 8.86693573 10.7968202 8.4708169 9.1632788 8.2044026 8.0895994 8.0240586
460265147396 97.0653036 -25.1636616 8.88135977 10.3822881 8.6244452 9.1228613 8.4287622 8.3401544 8.3034927
460314823684 97.3645229 -25.4794091 9.00506063 11.1572201 8.6222547 9.3960583 8.3167515 8.1786641 8.0974762
460281767940 97.3045294 -25.2276806 8.46801489 9.7842489 8.227289 8.6683324 8.0531132 7.9783119 7.9493037
456086996996 99.554156 -23.8607351 9.95238945 11.1592519 9.8411982 10.1678805 9.727694 9.6886394 9.6772452
1273340884996 99.1959095 -23.8915871 9.4724655 11.7464513 9.1356509 9.9409218 8.8130861 8.6623596 8.5733596
460209091588 99.449992 -23.6208622 9.38210876 11.9322138 9.0125311 9.8919923 8.669533 8.5046558 8.3929737
460258085892 98.5009578 -24.5360384 9.99082984 11.6007119 9.7577723 10.303198 9.5357855 9.4311719 9.3850775
456065111044 99.0460812 -23.9215313 9.94058357 11.3862626 9.7661982 10.2195267 9.5891599 9.5093815 9.4759095
1273445885956 98.1965054 -24.7073397 8.21147322 9.9506032 7.8517178 8.4542898 7.6263368 7.5324539 7.4818675
993009952772 97.9312148 -23.9165807 7.91728398 9.8255664 7.4894539 8.1841841 7.2235226 7.1109756 7.0463542
460210688004 96.8723373 -24.6636097 9.7779416 11.6399943 9.4644777 10.123032 9.2013521 9.0810907 9.0182201
993013804036 97.3923595 -24.3005991 8.18125013 10.3467243 7.7175011 8.4815222 7.4360932 7.3197816 7.24176
